edge_grp_id,device_unit_id,sensor_dt,upload_dt,co2_1,tvoc_1,co2_2,tvoc_2,temp_1,humid_1,temp_2,humid_2,ptcl_1,ptcl_2,smoke_1,smoke_2,rownum,t_co2_1,t_co2_2,t_humid_1,t_humid_2,t_ptcl_1,t_ptcl_2,t_smoke_1,t_smoke_2,t_temp_1,t_temp_2,t_tvoc_1,t_tvoc_2
0,10,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:35:13+09,2023-11-21 17:23:43.307701+09,1.03,413,0.51,192,41,20.4,27.1,38.5,2.05,2.66,26,81,77,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:35:18+09,2023-11-21 17:23:43.382541+09,1.04,399,0.51,194,41,20.3,27.1,38.5,2.04,2.68,27,75,76,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:35:23+09,2023-11-21 17:23:43.450032+09,1.03,408,0.51,188,41,20.3,27.1,38.5,2.05,2.64,17,75,75,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:35:28+09,2023-11-21 17:23:43.5345+09,1.02,410,0.51,191,41,20.3,27.1,38.4,2.04,2.64,17,61,74,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:35:34+09,2023-11-21 17:23:43.606946+09,1.03,407,0.5,185,41,20.3,27.1,38.5,2.01,2.67,16,66,73,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:35:39+09,2023-11-21 17:23:43.685419+09,1.02,404,0.51,189,41,20.4,27.2,38.5,2.05,2.66,16,78,72,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:35:44+09,2023-11-21 17:23:43.749069+09,0.99,395,0.51,190,41,20.3,27.1,38.5,2.02,2.63,19,74,71,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:35:49+09,2023-11-21 17:23:43.83493+09,0.99,402,0.51,191,41,20.3,27.1,38.6,2.02,2.66,18,65,70,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:35:55+09,2023-11-21 17:23:43.912449+09,1.01,397,0.51,192,41,20.2,27.2,38.5,1.99,2.69,21,63,69,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:36:00+09,2023-11-21 17:23:43.985868+09,0.99,397,0.5,195,41,20.3,27.2,38.5,2.03,2.69,17,59,68,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:36:05+09,2023-11-21 17:23:44.049029+09,0.99,402,0.51,190,41,20.3,27.1,38.5,1.96,2.7,17,70,67,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:36:05+09,2023-11-21 17:23:44.049029+09,0.99,402,0.51,190,41,20.3,27.1,38.5,1.96,2.7,17,70,67,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:36:05+09,2023-11-21 17:23:44.049029+09,0.99,402,0.51,190,41,20.3,27.1,38.5,1.96,2.7,17,70,67,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:36:05+09,2023-11-21 17:23:44.049029+09,0.99,402,0.51,190,41,20.3,27.1,38.5,1.96,2.7,17,70,67,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:36:05+09,2023-11-21 17:23:44.049029+09,0.99,402,0.51,190,41,20.3,27.1,38.5,1.96,2.7,17,70,67,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:36:05+09,2023-11-21 17:23:44.049029+09,0.99,402,0.51,190,41,20.3,27.1,38.5,1.96,2.7,17,70,67,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:36:05+09,2023-11-21 17:23:44.049029+09,0.99,402,0.51,190,41,20.3,27.1,38.5,1.96,2.7,17,70,67,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:36:05+09,2023-11-21 17:23:44.049029+09,0.99,402,0.51,190,41,20.3,27.1,38.5,1.96,2.7,17,70,67,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:36:05+09,2023-11-21 17:23:44.049029+09,0.99,402,0.51,190,41,20.3,27.1,38.5,1.96,2.7,17,70,67,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:36:05+09,2023-11-21 17:23:44.049029+09,0.99,402,0.51,190,41,20.3,27.1,38.5,1.96,2.7,17,70,67,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:36:05+09,2023-11-21 17:23:44.049029+09,0.99,402,0.51,190,41,20.3,27.1,38.5,1.96,2.7,17,70,67,1,0.51,20,40,2,4,20,50,30,35,400,200
